course_id,name,slug,description,course_status,workload,start_date,primary_languages,subtitle_languages,certificates,partner_ids,partner_count,photo_url,preview_link,is_georestricted,extracted_at
9RgOPGtzEe-Quwr_1ABTmQ,Data Structures and Algorithms: Merge Sort,learn-algorithms-merge-sort-in-javascript,"In this course, you'll practice your software craftsmanship skills by coding six different merge sort algorithms. Each solution will teach you a new technique for solving problems as a software developer and level up your computer science skills in general.

The course aims to help working developers or bootcamp graduates to step up their software design skills by learning to think algorithmically.

Along the way, you'll learn to code six alternative implementations of the Merge Sort algorithm, ",launched,,1725889698200,en,,"VerifiedCert, Specialization",1324,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f7/f0242c99244d28b998890071a22617/merge-sort.png,,False,2026-05-06T11:05:54.099211Z
XbfbmBCBEe6sig41CHJtYw,Curiosity: A Necessary Ingredient for Successful Innovation,curiosity-a-necessary-ingredient-for-successful-innovation,"Curiosity guides the work that an innovator does. This curiosity is evidenced through action- through discussion with others, investigation within the marketplace, and understanding of consumers. You will conduct marketplace conversations and learn the value of customer archetypes and personas to enhance your ideas.",launched,,1695826071903,en,,"VerifiedCert, Specialization",287,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/635de4801147deab0a27ce400cc487/shutterstock_2162336897.jpg,,False,2026-05-06T11:05:54.099217Z
FN1I5QWyEfG7TRKAvZu_6Q,"SQL Performance, Testing, and Data Integrity",sql-performance-testing-and-data-integrity,"You will develop advanced skills in SQL optimization, automated testing, and data integrity management essential for production database environments. This comprehensive course combines performance tuning, quality assurance, and database automation to prepare you for senior data engineering roles.

You'll gain practical experience diagnosing query bottlenecks through execution plan analysis, implementing comprehensive testing frameworks for data transformations, and building CI/CD pipelines for ",launched,,1774539575617,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cd/5183490cac4a098237b58443a3794f/AdobeStock_1138034652.jpeg,,False,2026-05-06T11:05:54.099223Z
X4ituSzfEeWl3A7Kuc0JCQ,Internet of Things: Communication Technologies,internet-of-things-communication,"Have you wondered how “Things” talk to each other and the cloud? Do you understand the alternatives for conveying latency-sensitive real time data versus reliable signaling data? Building on the skills from the Sensing and Actuation course, we will explore protocols to exchange information between processors. 

In this course, you will learn how VoIP systems like Skype work and implement your own app for voice calls and text messages.  You will start by using the Session Initiation Protocol (SIP",launched,"4 weeks of study, 1 hour/week",1450149208812,en,"ar, fr, uk, zh-CN, el, it, pt-BR, vi, nl, ko, or, de, ru, th, id, sv, tr, es, hi, ja, kk, pl","VerifiedCert, Specialization",53,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2f/948d904d0811e5a1a25fa584277f48/internet-of-things.jpg,,False,2026-05-06T11:05:54.099231Z
wP6bopzUEeaF3g7NeAQepg,Materials in Oral Health,materials-oral-health,"The drive for development of new and novel oral biomaterials has never been more important with many people using oral biomaterials today and seeing their benefits in restoring and improving their oral health for a more enjoyable lifestyle. The unique properties of biomaterials such as titanium (Ti), zirconia (ZrO2) and various polymeric materials have made them materials of choice in oral health: dental implants, oral and maxillofacial surgery, and even regenerative medicine. Oral biomaterials ",launched,2-4 hours/week,1493050598066,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl",VerifiedCert,235,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/87/0d9b30fef411e6b021150cce2a612b/Materials-coursera-logo_Square.jpg,,False,2026-05-06T11:05:54.099242Z
P--h6zpNEeWYbg7p2_3OHQ,Python Data Structures,python-data,"This course will introduce the core data structures of the Python programming language. We will move past the basics of procedural programming and explore how we can use the Python built-in data structures such as lists, dictionaries, and tuples to perform increasingly complex data analysis. This course will cover Chapters 6-10 of the textbook “Python for Everybody”.  This course covers Python 3.",launched,2-4 hours/week,1442270539818,en,"ar, fr, bn, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, or, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",3,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/2959b0502911e5851f058ad6ebf936/pythondata_thumbnail_1x1.png,,False,2026-05-06T11:05:54.099248Z
x0KRJILUEe6jihJsFXn0Dw,Copywriting with ChatGPT: Produce Compelling Copy That Sells,rudi-hinds-ai-copywriting-with-chatgpt-produce-compelling-copy-that-sell,"Can AI be used to help us to create effective copy that actually converts? In this 2-hour project-based course, you'll discover how to leverage ChatGPT, a cutting-edge AI tool, to produce compelling content for an eco-friendly water bottle. As brands compete fiercely for consumer attention, the ability to quickly craft resonant and authentic copy becomes invaluable. You'll journey through defining the bottle's unique selling points, researching your target audience, and refining your copy to ens",launched,2 hours,1702385634839,en,"ar, fr, uk, zh-CN, el, it, pt-BR, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, hu, pl",VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/5c/7c76f77867427ba672ac02f08a750a/copy-sm.png,,False,2026-05-06T11:05:54.099254Z
S7anpdO4EfCOyw4T7tU5XQ,Data-Driven and Ethical Sales Strategies,data-driven-and-ethical-sales-strategies,"Harness the power of data and behavioral frameworks to accelerate deal velocity, boost personalization, and maintain ethical standards. This course guides you through using analytics, AI, and tech to streamline prospecting and relationship management, while solving real-world challenges like digital transformation and process automation. Special focus is given to regulatory, cultural, and ethical considerations for India and the US.",launched,,1767121866336,en,,"VerifiedCert, Specialization",527,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/08/b04bbe8e004904b8c5e81d6d0b3fa4/STC09-c2-courseIcon.jpg,,False,2026-05-06T11:05:54.099262Z
DEEmco7NEe6xzArT8MnIvQ,Financial Statement Applications,illinois-tech-financial-statement-application,"This course is designed for students to develop an advanced financial analysis skill set. Throughout this course, students will be exposed to various quantitative tools and qualitative methods to determine the financial health and risk of selected U.S. public companies. The skills developed in this course will have direct application to credit analysis, financial analysis, and investment analysis. 

Pre-Requisites: N/A 

Required Textbook: International Financial Statements Analysis (4th Edition",launched,14-16 hours per week pertaining to one module  ,1702998207860,en,"uz, kk","VerifiedCert, Specialization",1451,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f5/3ef8fd3291484da6bf116c41a7bdd6/mba-3.jpg,,False,2026-05-06T11:05:54.099268Z
C0ojOh90Ee-OKgr_-c4_gQ,Cloud: Infrastructure as a Service - Bachelor's,illinois-tech-cloud-infrastructure-as-a-service-bit,"Infrastructure as a Service (IaaS) allows users to provision processing, storage, networks, and other fundamental computing resources which then allows them to deploy and run arbitrary software, which can include operating systems and applications. Students will learn how to provision, deploy and manage operating systems, storage, and deployed applications as well as virtual networking components such as switches, routers, and firewalls in a cloud environment accessible remotely through a networ",launched,,1719237890777,en,"ar, fr, uz, de, es, kk",VerifiedCert,1451,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/00/b826f5203f4d75a003a29198aaa8f0/info-tech-4.jpg,,False,2026-05-06T11:05:54.099288Z
kaQkhLZeEfCsygr_8kyZ9w,"Mastering Microservices Design with CQRS, DDD, and Marten",packt-mastering-microservices-design-with-cqrs-ddd-and-marten-knzig,"This course features Coursera Coach! 
A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course. 

In this course, you'll master the design and implementation of microservices using CQRS, DDD, and Marten as a document database. You'll build scalable APIs, handle CRUD operations, and integrate microservices with PostgreSQL and Redis. Learn how to optimize performance u",launched,,1767967365432,en,,"VerifiedCert, Specialization",1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/fc/7667d2c9b54790964832e1de366add/net-skill_image_square.jpg,,False,2026-05-06T11:05:54.099295Z
c-czjfnIEeyxiRKaoDccyw,Create IoT Solutions in Microsoft Azure,create-iot-solutions-in-microsoft-azure,"In this 1-hour long project-based course, you will learn to create an IoT hub in the Azure cloud, and learn to use the Azure IoT Hub extension for Visual Studio Code to monitor and send device-to-cloud messages and cloud-to-device messages. Then you will learn to create an Azure storage account and create a stream analytics job with an IoT hub as input and a storage account as output so that the messages can be stored on the Azure storage. Finally, you will also configure message routing that en",launched,1.5 hours,1658274560508,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/44/61f6274a294ade905b2a8bb323037f/Azure-IoT-Hub.png,,False,2026-05-06T11:05:54.099300Z
Z3yHdBVBEeWvmQrN_lODCw,User Experience: Research & Prototyping,user-research,"What makes for a great user experience? How can you consistently design experiences that work well, are easy to use and  people want to use? This course will teach you the core process of experience design and how to effectively evaluate your work with the people for whom you are designing. You'll learn fundamental methods of design research that will enable  you to effectively understand people, the sequences of their actions, and the context in which they work. Through the assignments, you’ll ",launched,"4 weeks, 2-3 hours/week",1442532605166,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",53,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/84/1ae16054b711e4b8d11fd5690613d3/hci-large-icon.png,,False,2026-05-06T11:05:54.099309Z
RP5nqGeBEe-ZVAr_5CUYPw,Operating Systems and Networking Fundamentals,packt-operating-systems-and-networking-fundamentals-bokjh,"In this course, you’ll gain a comprehensive understanding of operating systems and networking essentials that are critical for any IT technician. The course begins by covering installation and upgrades across different operating systems, including Windows 10, Windows 11, macOS, and Linux. You'll learn about boot processes, pre-installation checks, and post-installation configurations, providing you with the practical knowledge to handle real-world scenarios.

Next, the course dives into the mana",launched,,1729257136066,en,"uz, kk, es","VerifiedCert, Specialization",1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1e/b42f756e2343549f1fc0230ffd1953/V19601.jpg,,False,2026-05-06T11:05:54.099317Z
ijZK-y2_Eeyjtw7aZIoBxw,Análisis visual con Tableau,anlisis-visual-con-tableau,"En este curso profundizaremos en las herramientas que ofrece Tableau en las áreas de gráficos, fechas, cálculos de tablas y realización de mapas. Exploraremos las mejores opciones para gráficos, según el tipo de datos que esté utilizando. Examinaremos tipos específicos de gráficos, incluidos diagramas de dispersión, diagramas de Gantt, histogramas, diagramas de viñetas, y abordaremos las pautas de creación de gráficos. Definiremos fechas discretas y continuas, y examinaremos cuándo usar cada una",launched,,1689115139229,es,,VerifiedCert,350,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/dc/3a6831c10349a6baba4e3aeddf5f3f/Logo.png,,False,2026-05-06T11:05:54.099323Z
eTnhSXG5EfCHNwr_6AsATQ,Generative AI for Workflow Automation,generative-ai-workflow-automation,"This course introduces you to the transformative potential of Generative AI (GenAI) in driving business process automation, empowering you to design intelligent workflows that enhance efficiency, productivity, and decision-making across various functions.

Through interactive lessons and guided demos, you’ll learn how to deploy GenAI-powered chatbots, leverage advanced features like multimodal interactions and personalization, and measure automation success using industry-standard KPIs. 

By the",launched,"4 weeks of study, 3-4 hours/week",1755804300772,en,"ar, fr, de, es, kk, hu","VerifiedCert, Specialization",1504,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/43/63287fab40400cb58f8c7fd56b9097/Generative-AI-for-Workflow-Automation-100.jpg,,False,2026-05-06T11:05:54.099332Z
tnN8Dtv0EfCd-xKyx35L5Q,GPU Clusters & Containers,gpu-clusters--containers,"Ready to unlock the power of distributed AI training and production-scale deployment? Modern machine learning demands infrastructure that can handle massive computational workloads while ensuring reliable, scalable service delivery.

This Short Course was created to help ML and AI professionals accomplish seamless scaling from prototype to production using cloud GPU clusters and containerized deployment strategies.

By completing this course, you'll be able to provision multi-node GPU environmen",launched,105 minutes,1770222288572,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/70/b4fc9542cd4a11b83bca4a59d441d4/Logo-Image-1200-X-1200.png,,False,2026-05-06T11:05:54.099337Z
zpKcjKfJEeiS7RI0Mi1tOA,Modelización Cuantitativa para Finanzas Corporativas,modelizacion-cuantitativa-para-finanzas-corporativas,"Este es un curso de modelización cuantitativa pensado para su aplicación en el ámbito de finanzas corporativas.  En este curso aprenderás cómo explotar de la mejor forma los datos que alimentan a los modelos financieros. 
En la ""era de los datos"", cada vez más las organizaciones cuentan con información que pueden ser explotada para enriquecer la modelización financiera.  Apoyándonos en métodos estadísticos y de modelización, en este curso aprenderás a proyectar variables de interés, a realizar p",launched,La carga de trabajo estimada es de entre 2 a 5 horas por semana,1613519786534,es,,VerifiedCert,350,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ac/fdfe6ffef44fe3bad3522c235b980a/Logo-version-final.png,,False,2026-05-06T11:05:54.099343Z
azFtLYfvEfCCSg698sr4dw,Hedge Fund Structures & Operations: Analyze & Evaluate,hedge-fund-structures-operations-analyze-evaluate,"By the end of this course, learners will be able to explain hedge fund structures, analyze fee and remuneration models, apply series accounting and equalization methods, and evaluate capital account mechanisms in real-world contexts. Participants will also develop the ability to interpret hedge fund risks and benefits, while applying advanced operational practices to ensure fairness in profit allocation and investor treatment.

This course benefits finance students, professionals, and aspiring f",launched,,1760714488332,en,,"VerifiedCert, Specialization",1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1f/ad55a6f384452aafb23d59690b2fd9/342.1.jpg,,False,2026-05-06T11:05:54.099349Z
PfHoieS2EfCFyAr_9u97kw,Analyze Advanced Data Projects Using SPSS,analyze-advanced-data-projects-using-spss,"Learners will analyze real-world datasets, interpret statistical outputs, evaluate relationships among variables, and apply advanced SPSS techniques to support data-driven decision-making. By the end of this course, learners will confidently move from raw data to meaningful insights using industry-relevant analytical workflows.

This course is designed for learners who already understand SPSS fundamentals and want to advance their applied analytics skills through hands-on projects. You will work",launched,,1771872603021,en,,"VerifiedCert, Specialization",1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c1/7de22e42ac49a5b6b3c3423cf57e91/369_1.png,,False,2026-05-06T11:05:54.099357Z
BodTN_klEeukBQ7mhHsHKQ,Microsoft Azure Machine Learning for Data Scientists,microsoft-azure-machine-learning-for-data-scientist,"Machine learning is at the core of artificial intelligence, and many modern applications and services depend on predictive machine learning models. Training a machine learning model is an iterative process that requires time and compute resources. Automated machine learning can help make it easier. In this course, you will learn how to use Azure Machine Learning to create and publish models without writing code.

This is the second course in a five-course program that prepares you to take the DP",launched,"4 weeks of study, 1-2 hours/week.",1633969228226,en,"ar, fr, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl","VerifiedCert, Specialization",705,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e4/c8781a127b4de5999d5d152e31113b/Microsoft-Azure-Machine-Learning-01.png,,False,2026-05-06T11:05:54.099363Z
vk7eAVXFEeuhCA5K4_4e8w,#talkmentalillness,talkmentalillness,"I am a professor and mental health researcher and educator, and I’ve been working in the field for over 15 years. Like so many of my colleagues, however, I was unprepared for the wave of mental health challenges that would face our society in 2020. From COVID-19 and the devastating economic impacts of the pandemic to racial justice protests, widespread natural disasters, our current cultural moment presents unprecedented mental health concerns, and particularly for marginalized communities. For ",launched,3 hours a week for 5 weeks,1613980912697,en,"ar, fr, uk, zh-CN, el, it, pt-BR, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl",VerifiedCert,71,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a1/d806ce9a0847cb887737ab6b2e1949/talkmentalillness_word_cloud2.png,,False,2026-05-06T11:05:54.099369Z
asH5hcoAEeuLpg4PxNDEcw,Create a Storyboard in Canva,create-storyboard-in-canva,"By the end of this project, you will learn how to create a Storyboard from scratch using the free version of Canva. 
A storyboard is a graphic organizer that consists of illustrations or images displayed in sequence for the purpose of pre-visualising a motion picture, animation, motion graphic or interactive media sequence.

You will be able to incorporate a color scheme, images, and other design elements for aesthetically pleasing and value added business marketing collateral.  We can use Canva",launched,2 hours,1623938472708,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/79/84a7f2603e48a3bea25f2f70f84215/Canva_Market.jpg,,False,2026-05-06T11:05:54.099375Z
byLKTjNKEeyTERK47a9PLQ,How to Create Realistic Reflections with Adobe Photoshop,how-to-create-realistic-reflections-with-photoshop,"**Enroll in this Guided Project before April 2026, for a free 1-month trial to the Creative Cloud Pro Plan!**

After we finish this project, you will be able to create a reflection of any landscape you like whether it’s in the morning or evening, and add different effects to it using Photoshop.
Throughout the project, you will be able to use basic tools like the transform tool and you will identify layers on Photoshop.
This is for anyone who is a beginner level designer that is interested in add",launched,1 hour,1643212521167,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/35/c926bb7f034014b3eaa237ae350ac7/How-to-set-up-shop-on-Facebook-Shops-using-Canva-71-.png,,False,2026-05-06T11:05:54.099381Z
vVQ5Cu8fEeuPxAoVlSpyqQ,How to setup a followers campaign on Twitter,how-to-setup-a-followers-campaign,"In this guided tutorial, you will learn how to setup a followers campaign on Twitter.

Note: This tutorial works best for learners who are based in the North America region. We're currently working on providing the same experience in other regions.",launched,1 hour,1627578155498,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/57/2a1541749e4242af936d2172391e92/Twitter_Ads_Nordics.png,,False,2026-05-06T11:05:54.099386Z
LaDmWbu3EeqyAQpr8ZeG6Q,Getting Started with Azure DevOps Boards,getting-started-azure-devops-boards,"In this guided project, you will create and setup an Azure DevOps project; add teams to your project; create, import, and manage work items; customize the project’s boards; and explore different views of your work items, and organize them into sprints.


Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",launched,2,1601048610085,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/58/c2d70a38ef4c03989c0fa1ea9981f3/baords.jpg,,False,2026-05-06T11:05:54.099393Z
5GGrGM6fEeuv8RLqjtEE6Q,Suicide Prevention,suicide-prevention,"This course will explore the science of suicide research, prevention, and intervention. The field of suicide research is young and knowledge is rapidly changing. Topics will include terminology, epidemiology, historical and contemporary theories of suicide, modern approaches to suicide research, empirically supported approaches to prevention and intervention, the lived experiences of those with suicidal thoughts and attempts. Note: this course is not designed to address personal experiences with",launched,,1631128800753,en,"ar, fr, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl",VerifiedCert,34,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1c/ba4acd1e384376b1f91d336c1f225a/SPribbon.png,,False,2026-05-06T11:05:54.099401Z
3eU89v0PEfC1HQ4F2g_KyQ,Track Key KPIs,track-key-kpis,"Track Key KPIs is an intermediate course designed for aspiring brand managers and marketers who need to translate data into a clear story of brand health. In today's data-driven landscape, success isn't just about big ideas; it's about knowing which numbers matter and what they're telling you. This course provides a clear, practical guide to the essential discipline of KPI tracking.

Forget sifting through endless dashboards. This course is for professionals who want to develop a repeatable, eff",launched,67 minutes,1772573773407,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d4/fb799a12a1471a86626406d58c3f2d/CON-04184_img_courselogo.jpg,,False,2026-05-06T11:05:54.099407Z
Gdbc8jqPEe6PABLgKXk5yQ,Introduction to DevSecOps,devsecops,"Venture into the realm of DevSecOps with this immersive course. This course is designed to provide a comprehensive overview of this integration, shedding light on the significance of embedding security into every phase of the development process.

In the first module, you will delve into understanding and implementing DevSecOps. You'll gain insights into the best practices for secure development, from the initial ideation phase right through to deployment, ensuring the delivery of secure softwar",launched,"3 Weeks of Study,  4 hours/week",1695968919198,en,,VerifiedCert,1401,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cf/3004f0d571414b851b41efc7910ca4/Introduction-to-Replit-and-Ghostwriter-2-.png,,False,2026-05-06T11:05:54.099413Z
fxTUH5jWEfCghgr__zRXCw,Topics of Medical Spanish III: Dentistry and Oral Health,topics-of-medical-spanish-iii-dentistry-and-oral-health,"Este curso te introduce al vocabulario clave, gramática avanzada y habilidades comunicativas necesarias para diagnósticos dentales y tratamientos orales. Practica con situaciones reales y mejora tu capacidad de interacción en contextos médicos.

This course offers an introduction to essential vocabulary, advanced grammar, and communication skills for dental diagnoses and oral treatments. Engage in real-world scenarios to strengthen your ability to interact confidently in medical settings.",launched,4-6 hours/week ,1766015576041,es,,"VerifiedCert, Specialization",1489,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/8b/57df69660a4d5fac0bdcb84922547c/1200-X-1200.png,,False,2026-05-06T11:05:54.099418Z
r0GnHOZaEees-Q6jQMxlrg,What is Data Science? ,what-is-datascience,"Do you want to know why data science has been labeled the sexiest profession of the 21st century? After taking this course, you will be able to answer this question, understand what data science is and what data scientists do, and learn about career paths in the field.   
 
The art of uncovering insights and trends in data has been around since ancient times. The ancient Egyptians used census data to increase efficiency in tax collection and accurately predicted the Nile River's flooding every y",launched,"3 weeks of study, 2-3 hours/week, 1 optional week",1520864132943,en,"ar, fr, bn, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, or, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, ms, hu, pl","VerifiedCert, Specialization",348,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/16/d602b00a6c11e88d594f951694ab88/Data-Science-Orientation.png,,False,2026-05-06T11:05:54.099424Z
RGoODQ19EfGiDQr_2-l8VQ,Futures & Options Trading for Beginners,futures-options-trading-beginners,"Learn how futures and options work in financial markets and how traders use them to manage risk and generate returns. Build practical knowledge of derivatives trading and strategy design.

This course provides a structured introduction to derivatives markets, focusing on futures and options trading. You will explore how derivatives derive value from underlying assets and understand the role of traders, hedgers, and speculators in financial markets.

You will learn the mechanics of futures contra",launched,,1777899677177,en,,"VerifiedCert, Specialization",1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/53/3556ffd64e4601951aae39c15e2145/137.1.png,,False,2026-05-06T11:05:54.099430Z
RJEQ86RxEeyoLArJWUaFJw,Beginnen Sie mit dem Facebook Business Manager,beginnen-sie-mit-dem-facebook-business-manager,"In diesem geführten Projekt, werden Sie ( 3 lernziele ) lernen. Wie Sie eine Facebook-Seite und eine Facebook-Unternehmensseite erstellen und verstehen, wie Sie Ihre Facebook-Unternehmensseite effektiv verwalten.
Am ende dieses Projekts haben Sie gelernt, wie Sie mit dem Facebook Business Manager beginnen können.",launched,2 Stunden,1649963656616,de,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f1/fa78f2b225497c90e48eb5e2af3bb3/images-6-.png,,False,2026-05-06T11:05:54.099435Z
gapI1xrsEfCgrRIWRVUcaw,Creating Engaging Content for TikTok,creating-engaging-content-for-tiktok,"Learn the art of short-form video storytelling on TikTok and develop essential content creation skills for today's most dynamic video platform. This course takes you from setting up your account to creating attention-grabbing videos, duets, stitches, and TikTok LIVE content that captivate audiences and drive engagement.

Through hands-on lessons, you'll learn to craft compelling visual narratives, use trending sounds and effects, and build a cohesive brand identity that resonates with your targe",launched,4 weeks at 3 hours/week,1753108182341,en,"kk, uz, ar","VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/91/46947164ac4f88ad1ef5c88e5df7e6/BC-4527_Coursera-Originals-Content-Creator_Course4_Tiktok.png,,False,2026-05-06T11:05:54.099441Z
QjpvECu5EeiXigpZZkAEUg,Introduction to Cloud Identity,cloud-identity,"Introduction to Cloud Identity serves as the starting place for any new Cloud Identity, Identity/Access Management/Mobile Device Management admins as they begin their journey of managing and establishing security and access management best practices for their organization.  This 15-30 hour accelerated, one-week course will leave you feeling confident to utilize the basic functions of the Admin Console to manage users, control access to services, configure common security settings, and much more.",launched,1 week of study 15-30 hours/week,1523294538577,en,"ar, fr, zh-CN, it, pt-BR, ko, de, id, es, ja",VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1d/f6c93030fa11e88cdc939783bf364b/cloud_identity_512dp.png,,False,2026-05-06T11:05:54.099447Z
wqQaIHbCEey5dg6SRLMCBw,"Storing, Retrieving, and Processing JSON data with Python",storing-retrieving-and-processing-json-data-with-python,"By the end of this project, you will learn how to work with JSON data in python. we will learn what is an API and how we can access the data using HTTP requests in Python. We are going to retrieve the data and use TKinter module in python to develop a desktop application for browsing characters rolled in Rick and Morty series. During this project, you will learn what a JSON API is and how it works. you will learn about how to send an HTTP request to the server to retrieve the JSON data and at th",launched,2 hours,1644248004698,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/29/8dbd8f701a4291b322ac1c12506fb6/p.png,,False,2026-05-06T11:05:54.099453Z
BW0TkFv6Ee6T4g5G6GUacQ,Desarrollo Web Interactivo,desarrollo-web-interactivo,"Este curso te brindará la oportunidad de fortalecer tus habilidades digitales y mejorar tu empleabilidad. Aprenderás programación en HTML, CSS y JavaScript, adquiriendo los conocimientos necesarios para dar tus primeros pasos en el mundo de la tecnología.",launched,"3 semanas de estudio, 5-7 horas/semana",1775566872257,es,,VerifiedCert,62,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2d/d53450b36c4628932b0037280cb763/portadas-desarrollo-web-interactivo-1200x1200.png,,False,2026-05-06T11:05:54.099458Z
